0.02, 0.1
0.0201983, 0.00190013
0.0207247, 0.00202485
0.0212506, 0.00205668
0.0217759, 0.00191438
0.0223008, 0.00188357
0.0228252, 0.00185456
0.023349, 0.00178481
0.0238723, 0.00171485
0.0243952, 0.00161176
0.0249175, 0.00151608
0.0254393, 0.00145319
0.0259606, 0.00145917
0.0264814, 0.0014444
0.0270016, 0.00149011
0.0275214, 0.00161302
0.0280407, 0.00173263
0.0285594, 0.0018266
0.0290777, 0.00187511
0.0295954, 0.00190087
0.0301127, 0.00190424
0.0306299, 0.00195192
0.0311492, 0.0019942
0.0316705, 0.00180949
0.0321938, 0.00166991
0.0327191, 0.00146142
0.0332464, 0.00127264
0.0337758, 0.00115444
0.0343072, 0.0010551
0.0348406, 0.00104298
0.0353762, 0.00112308
0.0359137, 0.00115824
0.0364534, 0.00119177
0.0369951, 0.00113761
0.037539, 0.00116327
0.0380849, 0.0012673
0.0386329, 0.00132487
0.039183, 0.00138569
0.0397353, 0.00138685
0.0402897, 0.00146021
0.0408456, 0.00152518
0.0414024, 0.00158959
0.0419601, 0.00161344
0.0425188, 0.0015551
0.0430783, 0.00155798
0.0436388, 0.00152317
0.0442002, 0.00147544
0.0447625, 0.00150273
0.0453258, 0.00156255
0.0458899, 0.00149616
0.046455, 0.00147322
0.0470211, 0.00132679
0.047588, 0.00119693
0.0481559, 0.000975299
0.0487248, 0.000853073
0.0492945, 0.000784832
0.0498652, 0.000762655
0.0504369, 0.000793132
0.0510067, 0.000820465
0.0515739, 0.000849746
0.0521385, 0.00090901
0.0527006, 0.00100873
0.05326, 0.000961356
0.0538169, 0.000970328
0.0543711, 0.00102901
0.0549229, 0.00105589
0.0554721, 0.00113969
0.0560188, 0.00126963
0.0565629, 0.00136737
0.0571046, 0.00140236
0.0576438, 0.00142087
0.0581804, 0.0014124
0.0587147, 0.00139884
0.0592464, 0.00140695
0.0597757, 0.00145234
0.0603026, 0.00146459
0.0608278, 0.0014332
0.0613518, 0.00137397
0.0618747, 0.00126113
0.0623965, 0.00109857
0.0629171, 0.00104296
0.0634366, 0.000990426
0.063955, 0.000976834
0.0644723, 0.00097419
0.0649884, 0.00100295
0.0655034, 0.000978766
0.0660173, 0.00102039
0.0665301, 0.000996661
0.0670418, 0.000983692
0.0675523, 0.00101177
0.0680618, 0.00109293
0.0685701, 0.00113139
0.0690773, 0.00116262
0.0695835, 0.00116813
0.0700885, 0.00119317
0.0705932, 0.00105074
0.0711012, 0.000997278
0.0716126, 0.000968077
0.0721272, 0.000942301
0.0726453, 0.000954896
0.0731667, 0.000935866
0.0736915, 0.000896533
0.0742197, 0.000906122
0.0747514, 0.000944689
0.0752866, 0.00106851
0.0758252, 0.00123384
0.0763674, 0.00145964
0.0769131, 0.00161491
0.0774624, 0.00163894
0.0780152, 0.00157667
0.0785717, 0.00146017
0.0791318, 0.00140997
0.0796955, 0.00140767
0.080263, 0.00129003
0.0808311, 0.00112379
0.0813963, 0.000941532
0.0819588, 0.00077791
0.0825184, 0.000701157
0.0830752, 0.000676572
0.0836292, 0.00069748
0.0841805, 0.000712443
0.084729, 0.000779639
0.0852747, 0.000883537
0.0858177, 0.000975278
0.086358, 0.000969636
0.0868956, 0.000959016
0.0874305, 0.000927339
0.0879627, 0.000932148
0.0884923, 0.000951035
0.0890192, 0.00101303
0.0895434, 0.00102309
0.0900651, 0.00107754
0.0905846, 0.00118346
0.0911054, 0.00126166
0.0916274, 0.00133863
0.0921507, 0.00135717
0.0926753, 0.00130762
0.0932012, 0.00120956
0.0937284, 0.00109406
0.0942568, 0.000979404
0.0947866, 0.000930251
0.0953176, 0.000964259
0.0958499, 0.00104131
0.0963836, 0.00112126
0.0969185, 0.00119773
0.0974547, 0.00123453
0.0979923, 0.00121515
0.0985312, 0.00122605
0.0990713, 0.001188
0.0996128, 0.00106991
0.100156, 0.000984697
0.1007, 0.000857066
0.101244, 0.000728492
0.101789, 0.000659521
0.102335, 0.000637359
0.102882, 0.000639747
0.103429, 0.00066749
0.103976, 0.000685947
0.104525, 0.000712228
0.105074, 0.000742695
0.105623, 0.000786252
0.106173, 0.000852155
0.106724, 0.000906031
0.107276, 0.000928191
0.107828, 0.000934041
0.108381, 0.000930058
0.108934, 0.000903035
0.109488, 0.000854419
0.110043, 0.000817916
0.110598, 0.000782359
0.111154, 0.000786218
0.11171, 0.000798462
0.112267, 0.000833503
0.112825, 0.000855355
0.113384, 0.000855509
0.113943, 0.000839876
0.114503, 0.000824967
0.115063, 0.000839247
0.115624, 0.000854202
0.116186, 0.0008248
0.116748, 0.000783278
0.117311, 0.000736253
0.117875, 0.000703364
0.118439, 0.0006961
0.119004, 0.000705828
0.119569, 0.000738276
0.120135, 0.000788022
0.120702, 0.000843972
0.12127, 0.000940146
0.121838, 0.00101512
0.122407, 0.0010824
0.122976, 0.00113813
0.123546, 0.00115807
0.124117, 0.00113673
0.124688, 0.00110712
0.12526, 0.00106935
0.125833, 0.0010088
0.126406, 0.000980576
0.126981, 0.000947211
0.127555, 0.000931797
0.128131, 0.000903346
0.128707, 0.000889321
0.129283, 0.000903746
0.129861, 0.000946889
0.130438, 0.00102718
0.131017, 0.00108705
0.131596, 0.00112135
0.132176, 0.00110858
0.132757, 0.00106657
0.133338, 0.00103501
0.13392, 0.00105267
0.134503, 0.00105391
0.135086, 0.00103654
0.13567, 0.000997866
0.136255, 0.000948076
0.13684, 0.000917781
0.137426, 0.000927488
0.138013, 0.000947131
0.1386, 0.000946303
0.139188, 0.00091046
0.139777, 0.000836384
0.140366, 0.000768523
0.140956, 0.000709367
0.141547, 0.000644847
0.142138, 0.00059562
0.14273, 0.0005741
0.143323, 0.000568576
0.143916, 0.00058551
0.14451, 0.000619075
0.145105, 0.000652363
0.145701, 0.000695504
0.146297, 0.000756259
0.146894, 0.000826163
0.147491, 0.000879081
0.148089, 0.000892719
0.148688, 0.000827739
0.149288, 0.000726202
0.149888, 0.00064087
0.150489, 0.000633268
0.151091, 0.000682187
0.151693, 0.000761363
0.152296, 0.000832194
0.1529, 0.000832571
0.153504, 0.000830208
0.154109, 0.000837941
0.154715, 0.000885785
0.155321, 0.0009568
0.155928, 0.00103539
0.156536, 0.00109784
0.157145, 0.00111406
0.157754, 0.00108118
0.158364, 0.00103245
0.158975, 0.000979322
0.159586, 0.000948744
0.160198, 0.000886865
0.160811, 0.000807809
0.161424, 0.000756694
0.162038, 0.000726615
0.162653, 0.000692721
0.163269, 0.000658169
0.163885, 0.000640646
0.164502, 0.000620101
0.16512, 0.00062844
0.165738, 0.000642414
0.166357, 0.000655241
0.166977, 0.000691557
0.167597, 0.000723224
0.168219, 0.000779971
0.168841, 0.000852873
0.169463, 0.000930463
0.170087, 0.00101234
0.170711, 0.00108245
0.171335, 0.0011448
0.171961, 0.00116083
0.172587, 0.00115818
0.173214, 0.001124
0.173842, 0.00109508
0.17447, 0.00107734
0.175099, 0.00107646
0.175729, 0.00107504
0.17636, 0.00107243
0.176991, 0.00100433
0.177623, 0.000936914
0.178256, 0.000871026
0.178889, 0.000796159
0.179523, 0.000751764
0.180158, 0.000723034
0.180794, 0.000710096
0.18143, 0.000703435
0.182067, 0.00067533
0.182705, 0.00064816
0.183343, 0.000637766
0.183983, 0.000625885
0.184623, 0.000613866
0.185263, 0.000598729
0.185905, 0.000585742
0.186547, 0.000576716
0.18719, 0.00058565
0.187834, 0.000626927
0.188478, 0.000685002
0.189123, 0.000775804
0.189769, 0.00081389
0.190416, 0.000779896
0.191063, 0.000706054
0.191711, 0.000664215
0.19236, 0.000670793
0.19301, 0.000707096
0.19366, 0.000743895
0.194311, 0.000769897
0.194963, 0.000782237
0.195615, 0.000781576
0.196269, 0.000786948
0.196923, 0.00081325
0.197578, 0.000856168
0.198233, 0.000872282
0.19889, 0.000901667
0.199547, 0.000953957
0.200204, 0.00101711
0.200863, 0.00105107
0.201522, 0.00104043
0.20218, 0.00100007
0.202839, 0.00095415
0.203499, 0.000914087
0.204158, 0.00090294
0.204818, 0.000902079
0.205477, 0.00088707
0.206137, 0.000850069
0.206798, 0.000807739
0.207458, 0.000804074
0.208119, 0.000820948
0.20878, 0.000891632
