0.001, 0.001060595379883842 
0.002, 0.0010750412959426399 
 
0.003, 0.0010891119047234969 
0.004, 0.0011028977348706167 
 
0.005, 0.0011164537402540125 
0.006, 0.0011298175864402802 
 
0.007, 0.0011430169404430472 
0.008, 0.0011560730749114285 
 
0.009000000000000001, 0.0011690028901376194 
 
0.010000000000000002, 0.0011818201490907464 
 
0.011, 0.0011945362797943081 
0.020999999999999998, 0.0013177331048235073 
0.031, 0.0014365029196730592 
 
0.040999999999999995, 0.0015528418892557369 
 
0.051000000000000004, 0.0016677053242259508 
 
0.061, 0.001781630552873752 
0.071, 0.0018949487467310585 
 
0.081, 0.002007876437286522 
0.091, 0.002120561103741966 
 
0.10099999999999999, 0.002233106179602404 
0.111, 0.0023455857663981726 
 
0.121, 0.0024580537670037357 
0.131, 0.0025705497994196326 
 
0.14100000000000001, 0.002683103158898736 
 
0.15100000000000002, 0.0027957355482932777 
 
0.161, 0.0029084630044578456 
0.171, 0.0030212972848497645 
 
0.18100000000000002, 0.003134246882831639 
0.191, 0.0032473177821328875 
 
0.201, 0.0033605140247272495 
0.21100000000000002, 0.003473838143058636 
 
0.221, 0.0035872914922517886 
0.231, 0.0037008745076354817 
 
0.24100000000000002, 0.003814586905862588 
0.251, 0.003928427843007052 
 
0.261, 0.004042396039532174 
0.271, 0.004156489879553652 
 
0.281, 0.004270707489998019 
0.29100000000000004, 0.004385046803936698 
 
0.301, 0.004499505611387729 
0.311, 0.00461408160013828 
 
0.321, 0.004728772388576306 
0.331, 0.00484357555212473 
 
0.341, 0.00495848864446275 
0.35100000000000003, 0.005073509214582936 
 
0.36100000000000004, 0.005188634820429895 
0.371, 0.005303863039767946 
 
0.381, 0.005419191478785581 
0.391, 0.005534617778849688 
 
0.401, 0.005650139621745148 
0.41100000000000003, 0.005765754733673455 
 
0.42100000000000004, 0.005881460888234161 
0.431, 0.005997255908572726 
 
0.441, 0.006113137668845679 
0.451, 0.006229104095127476 
 
0.461, 0.006345153165846545 
0.47100000000000003, 0.006461282911917176 
 
0.48100000000000004, 0.006577491416451654 
0.491, 0.006693776814338736 
 
0.501, 0.00681013729157868 
0.511, 0.006926571084473966 
 
0.521, 0.007043076478699827 
0.531, 0.007159651808282317 
 
0.541, 0.007276295454506923 
0.551, 0.0073930058447766985 
 
0.561, 0.007509781451435773 
0.5710000000000001, 0.007626620790571211 
 
0.5810000000000001, 0.007743522420803951 
0.591, 0.007860484942077655 
 
0.601, 0.007977506994452642 
0.611, 0.008094587256910727 
 
0.621, 0.008211724446175725 
0.631, 0.008328917315553306 
 
0.641, 0.008446164653793234 
0.651, 0.008563465283976227 
 
0.661, 0.008680818062427185 
0.671, 0.008798221877656089 
 
0.681, 0.008915675649290302 
0.6910000000000001, 0.009033178327208709 
 
0.7010000000000001, 0.009150728890381387 
 
0.7110000000000001, 0.009268326346043765 
0.721, 0.009385969728755833 
 
0.731, 0.009503658099517816 
0.741, 0.009621390544914515 
 
0.751, 0.009739166176287853 
0.761, 0.00985698412893708 
 
0.771, 0.009974843561345995 
0.781, 0.010092743654436548 
 
0.791, 0.010210683610848119 
0.801, 0.01032866265424178 
 
0.811, 0.010446680028628764 
0.8210000000000001, 0.010564734997722428 
 
0.8310000000000001, 0.010682826844312985 
 
0.8410000000000001, 0.010800954869664224 
0.851, 0.010919118392726334 
 
0.861, 0.011037316750470089 
0.871, 0.011155549295903235 
 
0.881, 0.011273815398565836 
0.891, 0.011392114443583796 
 
0.901, 0.01151044583175846 
0.911, 0.011628808978414314 
 
0.921, 0.011747203313290646 
0.931, 0.011865628280044407 
 
0.9410000000000001, 0.011984083335828934 
 
0.9510000000000001, 0.012102567950887367 
 
0.9610000000000001, 0.012221081608160302 
0.971, 0.01233962380290708 
 
0.981, 0.012458194042340245 
0.991, 0.012576791845272614 
 
1.001, 0.01269541674177658 
1.011, 0.012814068272855072 
 
0.2011, 0.0033616466297879725 
0.30110000000000003, 0.0045006507951489885 
0.4011, 0.005651295314933155 
 
0.5011000000000001, 0.006811301269492669 
0.6011, 0.00797867751110679 
 
0.7011000000000001, 0.009151904634451447 
 
0.8011000000000001, 0.01032984263949038 
0.9011, 0.011511629306982626 
 
1.0011, 0.01269660312600215 
1.1011, 0.01388424873055576 
 
1.2011, 0.015074158659587795 
1.3011000000000001, 0.016266006354803696 
 
1.4011000000000002, 0.01745952683739771 
1.5011, 0.01865450267076787 
 
1.6011000000000002, 0.019850753608823907 
1.7011, 0.02104812885593363 
 
1.8011000000000001, 0.022246501173259034 
 
1.9011000000000002, 0.023445762412458538 
2.0011, 0.02464581997052069 
 
2.1011, 0.025846594061114392 
2.2011, 0.02704801552968264 
 
2.3011, 0.028250024108352433 
2.4011, 0.029452567007483166 
 
2.5011, 0.03065559776990828 
2.6011, 0.031859075332005105 
 
2.7011, 0.03306296324897061 
2.8011, 0.034267229051482995 
 
2.9011, 0.03547184370825863 
3.0011, 0.03667678117454445 
 
3.1011, 0.03788201801079798 
3.2011, 0.03908753305904017 
 
3.3011, 0.04029330716686879 
3.4011, 0.04149932295107036 
 
3.5011, 0.04270556459430024 
3.6011, 0.04391201766951073 
 
3.7011, 0.045118668987768965 
3.8011, 0.046325506465877346 
 
3.9011, 0.0475325190108275 
4.0011, 0.0487396964186212 
 
4.101100000000001, 0.04994702928539792 
4.2011, 0.05115450892914257 
 
4.301100000000001, 0.052362127320519605 
 
4.4011000000000005, 0.05356987702160536 
4.5011, 0.05477775113147681 
 
4.601100000000001, 0.05598574323777042 
4.7011, 0.05719384737345371 
 
4.801100000000001, 0.05840205797816142 
4.9011000000000005, 0.05961036986353828 
5.001100000000001, 0.060818778182108686 
 
5.101100000000001, 0.06202727839925737 
5.2011, 0.06323586626796168 
 
5.301100000000001, 0.06444453780596217 
5.4011000000000005, 0.06565328927509925 
5.501100000000001, 0.06686211716257794 
 
5.601100000000001, 0.06807101816395177 
5.7011, 0.06927998916764362 
 
5.801100000000001, 0.07048902724084208 
5.9011000000000005, 0.07169812961663191 
6.001100000000001, 0.07290729368223317 
 
6.101100000000001, 0.07411651696823843 
6.2011, 0.07532579713874947 
 
6.301100000000001, 0.07653513198232681 
6.4011000000000005, 0.07774451940367352 
6.501100000000001, 0.07895395741598496 
 
6.601100000000001, 0.080163444133902 
6.7011, 0.08137297776701274 
 
6.801100000000001, 0.08258255661385283 
6.9011000000000005, 0.08379217905636042 
7.001100000000001, 0.08500184355474526 
 
7.101100000000001, 0.0862115486427362 
7.2011, 0.0874212929231748 
 
7.301100000000001, 0.08863107506392554 
7.4011000000000005, 0.08984089379407612 
7.501100000000001, 0.09105074790040447 
 
7.601100000000001, 0.09226063622408973 
7.7011, 0.09347055765764882 
 
7.801100000000001, 0.09468051114207948 
7.9011000000000005,   0.09589049566419429 
8.001100000000001, 0.09710051025413075 
 
8.1011, 0.09831055398302342 
8.2011, 0.09952062596082657 
 
8.3011, 0.10073072533427542 
8.401100000000001, 0.10194085128497597 
 
8.501100000000001, 0.10315100302761376 
8.6011, 0.10436117980827368 
 
8.7011, 0.10557138084027001 
8.8011, 0.1067816059011823 
 
8.901100000000001, 0.10799185391845781 
 
9.001100000000001, 0.10920212324604052 
9.1011, 0.11041241490173719 
 
9.2011, 0.11162272764928113 
9.3011, 0.11283306091525908 
 
9.401100000000001, 0.11404341414735926 
 
9.501100000000001, 0.11525378681339492 
9.6011, 0.11646417840038206 
 
9.7011, 0.11767458841366779 
9.801100000000002, 0.11888501637610656 
 
9.901100000000001, 0.12009546182728044 
10.001100000000001, 0.12130592432276165 
10.1011, 0.12251640343341379 
 
