0.102703, 0.000044438
0.102703, 0.000060632
0.1055, 0.000064520
0.108374, 0.000064520
0.111326, 0.000064520
0.114358, 0.000064520
0.117473, 0.000064520
0.120673, 0.000064520
0.12396, 0.000060632
0.127337, 0.000060632
0.130805, 0.000056979
0.134368, 0.000056979
0.138028, 0.000053545
0.141788, 0.000053545
0.14565, 0.000050319
0.149618, 0.000050319
0.153693, 0.000047287
0.15788, 0.000044438
0.16218, 0.000041760
0.166598, 0.000039244
0.171136, 0.000039244
0.175797, 0.000036879
0.180586, 0.000034657
0.185505, 0.000028762
0.185505, 0.000025401
0.180586, 0.000021080
0.175797, 0.000021080
0.171136, 0.000021080
0.166598, 0.000021080
0.16218, 0.000019810
0.15788, 0.000019810
0.153693, 0.000019810
0.149618, 0.000019810
0.14565, 0.000019810
0.141788, 0.000021080
0.138028, 0.000021080
0.134368, 0.000022432
0.130805, 0.000022432
0.127337, 0.000022432
0.12396, 0.000023870
0.120673, 0.000025401
0.117473, 0.000027029
0.114358, 0.000028762
0.111326, 0.000030607
0.108374, 0.000034657
0.1055, 0.000036879
0.102703, 0.000044438

